%time,field.clock
122772000000,122772000000
122773000000,122773000000
122774000000,122774000000
122775000000,122775000000
122776000000,122776000000
122777000000,122777000000
122778000000,122778000000
122779000000,122779000000
122780000000,122780000000
122781000000,122781000000
122782000000,122782000000
122783000000,122783000000
122784000000,122784000000
122785000000,122785000000
122786000000,122786000000
122787000000,122787000000
122788000000,122788000000
122788000000,122789000000
122790000000,122790000000
122791000000,122791000000
122792000000,122792000000
122793000000,122793000000
122794000000,122794000000
122795000000,122795000000
122796000000,122796000000
122797000000,122797000000
122798000000,122798000000
122799000000,122799000000
122800000000,122800000000
122801000000,122801000000
122802000000,122802000000
122803000000,122803000000
122804000000,122804000000
122805000000,122805000000
122806000000,122806000000
122807000000,122807000000
122808000000,122808000000
122809000000,122809000000
122810000000,122810000000
122811000000,122811000000
122812000000,122812000000
122813000000,122813000000
122814000000,122814000000
122815000000,122815000000
122816000000,122816000000
122817000000,122817000000
122818000000,122818000000
122819000000,122819000000
122820000000,122820000000
122821000000,122821000000
122822000000,122822000000
122823000000,122823000000
122824000000,122824000000
122825000000,122825000000
122826000000,122826000000
122827000000,122827000000
122828000000,122828000000
122829000000,122829000000
122830000000,122830000000
122831000000,122831000000
122832000000,122832000000
122833000000,122833000000
122834000000,122834000000
122835000000,122835000000
122836000000,122836000000
122837000000,122837000000
122838000000,122838000000
122839000000,122839000000
122840000000,122840000000
122840000000,122841000000
122842000000,122842000000
122843000000,122843000000
122844000000,122844000000
122845000000,122845000000
122846000000,122846000000
122847000000,122847000000
122848000000,122848000000
122849000000,122849000000
122850000000,122850000000
122851000000,122851000000
122852000000,122852000000
122853000000,122853000000
122854000000,122854000000
122855000000,122855000000
122856000000,122856000000
122857000000,122857000000
122858000000,122858000000
122859000000,122859000000
122860000000,122860000000
122861000000,122861000000
122862000000,122862000000
122863000000,122863000000
122864000000,122864000000
122865000000,122865000000
122866000000,122866000000
122867000000,122867000000
122868000000,122868000000
122869000000,122869000000
122870000000,122870000000
122871000000,122871000000
122872000000,122872000000
122873000000,122873000000
122874000000,122874000000
122875000000,122875000000
122876000000,122876000000
122877000000,122877000000
122878000000,122878000000
122879000000,122879000000
122880000000,122880000000
122881000000,122881000000
122882000000,122882000000
122883000000,122883000000
122884000000,122884000000
122884000000,122885000000
122886000000,122886000000
122887000000,122887000000
122888000000,122888000000
122889000000,122889000000
122890000000,122890000000
122891000000,122891000000
122892000000,122892000000
122893000000,122893000000
122894000000,122894000000
122895000000,122895000000
122896000000,122896000000
122897000000,122897000000
122898000000,122898000000
122899000000,122899000000
122900000000,122900000000
122901000000,122901000000
122902000000,122902000000
122903000000,122903000000
122904000000,122904000000
122905000000,122905000000
122906000000,122906000000
122907000000,122907000000
122908000000,122908000000
122909000000,122909000000
122910000000,122910000000
122911000000,122911000000
122912000000,122912000000
122913000000,122913000000
122914000000,122914000000
122915000000,122915000000
122916000000,122916000000
122917000000,122917000000
122918000000,122918000000
122919000000,122919000000
122920000000,122920000000
122921000000,122921000000
122922000000,122922000000
122923000000,122923000000
122924000000,122924000000
122925000000,122925000000
122926000000,122926000000
122927000000,122927000000
122928000000,122928000000
122929000000,122929000000
122930000000,122930000000
122931000000,122931000000
122932000000,122932000000
122933000000,122933000000
122934000000,122934000000
122935000000,122935000000
122936000000,122936000000
122937000000,122937000000
122938000000,122938000000
122939000000,122939000000
122940000000,122940000000
122941000000,122941000000
122942000000,122942000000
122943000000,122943000000
122944000000,122944000000
122944000000,122945000000
122946000000,122946000000
122947000000,122947000000
122948000000,122948000000
122949000000,122949000000
122950000000,122950000000
122951000000,122951000000
122952000000,122952000000
122953000000,122953000000
122954000000,122954000000
122955000000,122955000000
122956000000,122956000000
122957000000,122957000000
122958000000,122958000000
122959000000,122959000000
122960000000,122960000000
122961000000,122961000000
122962000000,122962000000
122963000000,122963000000
122964000000,122964000000
122965000000,122965000000
122966000000,122966000000
122967000000,122967000000
122968000000,122968000000
122968000000,122969000000
122970000000,122970000000
122971000000,122971000000
122972000000,122972000000
122973000000,122973000000
122974000000,122974000000
122975000000,122975000000
122976000000,122976000000
122976000000,122977000000
122978000000,122978000000
122979000000,122979000000
122980000000,122980000000
122981000000,122981000000
122982000000,122982000000
122983000000,122983000000
122984000000,122984000000
122985000000,122985000000
122986000000,122986000000
122987000000,122987000000
122988000000,122988000000
122989000000,122989000000
122990000000,122990000000
122991000000,122991000000
122992000000,122992000000
122993000000,122993000000
122994000000,122994000000
122995000000,122995000000
122996000000,122996000000
122997000000,122997000000
122998000000,122998000000
122999000000,122999000000
123000000000,123000000000
123001000000,123001000000
123002000000,123002000000
123003000000,123003000000
123004000000,123004000000
123005000000,123005000000
123006000000,123006000000
123007000000,123007000000
123008000000,123008000000
123009000000,123009000000
123010000000,123010000000
123011000000,123011000000
123012000000,123012000000
123013000000,123013000000
123014000000,123014000000
123015000000,123015000000
123016000000,123016000000
123017000000,123017000000
123018000000,123018000000
123019000000,123019000000
123020000000,123020000000
123021000000,123021000000
123022000000,123022000000
123023000000,123023000000
123024000000,123024000000
123025000000,123025000000
123026000000,123026000000
123027000000,123027000000
123028000000,123028000000
123028000000,123029000000
123030000000,123030000000
123031000000,123031000000
123032000000,123032000000
123033000000,123033000000
123034000000,123034000000
123035000000,123035000000
123036000000,123036000000
123037000000,123037000000
123038000000,123038000000
123039000000,123039000000
123040000000,123040000000
123041000000,123041000000
123042000000,123042000000
123043000000,123043000000
123044000000,123044000000
123045000000,123045000000
123046000000,123046000000
123047000000,123047000000
123048000000,123048000000
123049000000,123049000000
123050000000,123050000000
123051000000,123051000000
123052000000,123052000000
123053000000,123053000000
123054000000,123054000000
123055000000,123055000000
123056000000,123056000000
123057000000,123057000000
123058000000,123058000000
123059000000,123059000000
123060000000,123060000000
123061000000,123061000000
123062000000,123062000000
123063000000,123063000000
123064000000,123064000000
123065000000,123065000000
123066000000,123066000000
123067000000,123067000000
123068000000,123068000000
123069000000,123069000000
123070000000,123070000000
123071000000,123071000000
123072000000,123072000000
123073000000,123073000000
123074000000,123074000000
123075000000,123075000000
123076000000,123076000000
123077000000,123077000000
123078000000,123078000000
123079000000,123079000000
123080000000,123080000000
123081000000,123081000000
123082000000,123082000000
123083000000,123083000000
123084000000,123084000000
123085000000,123085000000
123086000000,123086000000
123087000000,123087000000
123088000000,123088000000
123089000000,123089000000
123090000000,123090000000
123091000000,123091000000
123092000000,123092000000
123093000000,123093000000
123094000000,123094000000
123095000000,123095000000
123096000000,123096000000
123097000000,123097000000
123098000000,123098000000
123099000000,123099000000
123100000000,123100000000
123100000000,123101000000
123102000000,123102000000
123103000000,123103000000
123104000000,123104000000
